epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
158,649.999,0.01549,0.9821,1,0.05486,0.004819,0.004819,0.004819
159,653.293,0.04492,0.95973,1,0.07526,0.004786,0.004786,0.004786
160,656.615,0.02323,0.99776,1,0.01435,0.004753,0.004753,0.004753
161,659.765,0.02321,0.99776,1,0.00559,0.00472,0.00472,0.00472
162,663.074,0.01889,0.99329,1,0.02119,0.004687,0.004687,0.004687
163,666.288,0.01466,0.98881,1,0.0279,0.004654,0.004654,0.004654
164,669.577,0.01038,0.99776,1,0.00769,0.004621,0.004621,0.004621
165,672.913,0.01875,0.99105,1,0.02976,0.004588,0.004588,0.004588
166,676.08,0.01166,0.99553,1,0.02699,0.004555,0.004555,0.004555
167,679.341,0.01464,0.99329,1,0.03781,0.004522,0.004522,0.004522
168,682.676,0.0237,0.98434,1,0.04309,0.004489,0.004489,0.004489
169,685.835,0.0203,0.99553,1,0.01721,0.004456,0.004456,0.004456
170,689.087,0.02025,0.99553,1,0.03215,0.004423,0.004423,0.004423
171,692.412,0.02352,0.99553,1,0.01592,0.00439,0.00439,0.00439
172,695.518,0.01226,0.99329,1,0.02339,0.004357,0.004357,0.004357
173,698.802,0.01457,0.99329,1,0.02197,0.004324,0.004324,0.004324
174,702.149,0.00588,0.99329,1,0.0207,0.004291,0.004291,0.004291
175,705.318,0.02199,0.99553,1,0.01585,0.004258,0.004258,0.004258
176,708.582,0.02416,0.97092,1,0.07732,0.004225,0.004225,0.004225
177,711.927,0.0242,0.99105,1,0.01615,0.004192,0.004192,0.004192
178,715.094,0.0176,0.99105,1,0.02188,0.004159,0.004159,0.004159
179,718.342,0.01396,0.99553,1,0.0209,0.004126,0.004126,0.004126
180,721.639,0.01504,0.99776,1,0.01252,0.004093,0.004093,0.004093
181,724.863,0.01413,0.98658,1,0.04536,0.00406,0.00406,0.00406
182,728.2,0.01961,0.9821,1,0.05147,0.004027,0.004027,0.004027
183,731.473,0.00927,0.97987,1,0.04655,0.003994,0.003994,0.003994
184,734.673,0.00826,0.98658,1,0.03839,0.003961,0.003961,0.003961
185,738.046,0.01165,0.99105,1,0.02,0.003928,0.003928,0.003928
186,741.253,0.00627,0.99553,1,0.01495,0.003895,0.003895,0.003895
187,744.491,0.02023,0.99329,1,0.01202,0.003862,0.003862,0.003862
188,747.81,0.00624,0.99105,1,0.01642,0.003829,0.003829,0.003829
189,750.936,0.01157,0.98658,1,0.03282,0.003796,0.003796,0.003796
190,754.215,0.01522,0.99553,1,0.01556,0.003763,0.003763,0.003763
